FileName,Area,BoundingBoxArea,ConvexArea,Eccentricity,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,MaxIntensity,MinIntensity,MeanIntensity,Perimeter,filled_area,solidity,Porosity,Permeability
BB (1185).jpg,348.0075758,3363.69697,2764,0.777173701,32.70730874,0.150788818,50.35623295,31.0617207,228.0606061,127.2424242,193.7140625,258.0443339,1423.181818,0.722196214,0.257,11.3
ALB (2016).jpeg,912.0961538,8121.769231,6491.615385,0.747339994,55.79657927,7.329596113,83.86801825,56.90834715,119.7692308,79.53846154,105.8259771,395.3994226,3657.692308,0.722211297,0.208,10.23
ALB (228).jpeg,1001.916667,8354.75,6486.75,0.823806523,46.88642504,0.653548497,72.99725907,39.98378737,182.75,109.0833333,155.8658672,298.5651754,4017,0.722221428,0.208,10.23
ALB (731).jpeg,1001.916667,8354.75,6486.75,0.823806523,46.88642504,0.653548497,72.99725907,39.98378737,182.75,109.0833333,155.8658672,298.5651754,4017,0.722221428,0.208,10.23
TC (850).jpeg,2417.85,19475.4,16078.8,0.735104372,87.33728097,-0.760990495,128.5641158,89.88872708,196.4,72.6,146.4980341,604.233968,9870.8,0.722248255,0.256,336.94
TC (318).jpeg,799,7405.666667,5437.6,0.716617961,40.27342869,0.299650943,72.72141434,40.93163377,196.2666667,117,162.5200239,263.2850383,3228.2,0.722277841,0.256,336.94
SD (312).jpeg,1327.388889,11810.22222,9499.333333,0.730607074,65.53259107,-35.21999757,99.1420123,66.31995113,144.8888889,79.22222222,122.1970848,478.951094,5358.444444,0.722302694,0.158,278.85
TC (686).jpeg,1201.55,9631.8,7514.9,0.794210731,54.31916393,1.397896275,86.78280014,54.4898422,189.7,101.3,153.4914727,366.0314067,4844.5,0.722305607,0.256,336.94
SD (961).jpeg,913.0192308,9681.769231,8035,0.856145213,43.70585915,14.28663626,74.873152,46.42719415,25.92307692,14.38461538,22.31505311,384.3966087,3725.615385,0.722322494,0.158,278.85
ALB (217).jpeg,3022.25,24351,20748.5,0.768242617,108.1258056,-2.68398169,154.0130919,98.18767616,187.75,89,146.5645322,757.270382,12104.5,0.722324358,0.208,10.23
ALB (720).jpeg,3022.25,24351,20748.5,0.768242617,108.1258056,-2.68398169,154.0130919,98.18767616,187.75,89,146.5645322,757.270382,12104.5,0.722324358,0.208,10.23
BB (1048).jpg,696.0441176,7455.647059,5754.882353,0.673311257,51.78683607,-7.430246079,83.73987424,55.05958163,230.4117647,101.4705882,182.8081136,318.1817076,2788,0.722326001,0.257,11.3
BB (1224).jpg,246.6467391,2424.434783,1954.021739,0.796909953,26.8925711,4.478906691,43.35805116,25.07178391,227.0434783,128.8913043,195.1717086,212.0878888,992.9347826,0.722348358,0.257,11.3
ALB (451).jpeg,297.8846154,2691.538462,2264.410256,0.81621395,25.62794301,-0.530930839,42.76568076,22.54778302,179.3846154,122.0512821,156.0318439,184.4381848,1193.641026,0.722354737,0.208,10.23
ALB (954).jpeg,297.8846154,2691.538462,2264.410256,0.81621395,25.62794301,-0.530930839,42.76568076,22.54778302,179.3846154,122.0512821,156.0318439,184.4381848,1193.641026,0.722354737,0.208,10.23
TC (637).jpeg,454.5,4427.884615,3421.076923,0.794854769,31.01988306,0.464065935,53.87437472,27.0092381,195.4615385,97.19230769,157.1843838,209.7680457,1821.807692,0.722373768,0.256,336.94
TC (630).jpeg,470.41,4547.76,3612.56,0.775831594,35.59022067,-10.05897173,59.01652216,31.87868801,195.04,95.92,157.7800066,238.1642509,1890.48,0.722406091,0.256,336.94
TC (96).jpeg,736.671875,7797.6875,6343.25,0.737648498,45.57735548,8.783902053,71.93702113,50.52513583,186.5,137.1875,168.3949231,355.796487,2990.875,0.722435179,0.256,336.94
TC (251).jpeg,2001.5,19421.5,13807,0.750116685,86.18067724,21.29372464,149.9617574,96.73574675,201,87.16666667,155.184249,621.6403376,8020.666667,0.722437758,0.256,336.94
BB (1343).jpg,254.0944444,2731.155556,2236.577778,0.774443788,25.24753822,7.471251579,41.82162996,24.46989838,225.0888889,136.9333333,195.2469211,196.845169,1021.422222,0.722497983,0.257,11.3
BB (1090).jpg,692.7352941,6871.882353,6017.470588,0.80624567,42.01968418,20.1697841,76.98344467,40.06608064,209.7647059,87.58823529,162.2862486,344.8315739,2795.823529,0.722513916,0.257,11.3
BB (823).jpg,4080.25,25737,20241.66667,0.780820058,113.8185994,33.79822228,164.061767,107.4642985,201.6666667,7.666666667,117.9439543,535.2849686,16380,0.722549645,0.257,11.3
ALB (2260).jpeg,787.4333333,6708.733333,5275.533333,0.804611228,47.56112628,24.33897922,73.85309756,43.47161221,126.6,86.73333333,112.8368134,372.7013658,3268.333333,0.722551221,0.208,10.23
BB (670).jpg,1193.9,11120.5,9197.5,0.838442281,55.57707987,18.00906436,99.36163301,54.36379276,214.8,73,162.2456255,437.6330445,4835.5,0.722614364,0.257,11.3
BB (1459).jpg,426,4396.37037,3644.407407,0.746790478,34.1482365,7.452952865,51.88605239,36.31813324,222.037037,136.7777778,191.2685271,306.1073511,1714.407407,0.722618254,0.257,11.3
TC (1130).jpeg,1725.357143,13185.85714,10156.57143,0.84321961,60.14148245,30.40221099,117.4224351,56.95744142,183.1428571,92.14285714,146.3500964,441.0858996,7014.428571,0.722621014,0.256,336.94
ALB (1369).jpeg,508.2173913,4851.478261,3924.478261,0.790348797,34.21016436,-0.986096516,58.16025647,35.21911545,147.2173913,119.4782609,137.7272695,290.0418814,2040.26087,0.722634098,0.208,10.23
SD (102).jpeg,1327.861111,12473.55556,10047,0.759290375,62.98984627,6.629822187,97.70453086,62.09947861,145.7777778,86.22222222,128.2576244,472.2581447,5349.333333,0.722652202,0.158,278.85
TC (1395).jpeg,622.2368421,6335.315789,5202.315789,0.732520461,38.25888475,26.88940942,61.62151514,41.20355481,178.9473684,136.7368421,164.3531799,285.8691234,2669,0.722709291,0.256,336.94
SD (677).jpeg,1709.714286,14597.57143,13784.85714,0.786977793,57.07968232,-13.40416716,103.4559997,76.79430683,26,12.57142857,21.04335682,584.7291432,7086.571429,0.722729645,0.158,278.85
BB (705).jpg,2014.791667,16630.16667,14982.83333,0.759874063,64.50279107,-22.3502224,113.0095771,82.31057855,208,76.5,153.572163,503.5362612,8357.166667,0.722732117,0.257,11.3
SD (786).jpeg,692.3382353,6657.588235,5925.647059,0.738386853,38.00213021,-16.45732468,65.33876165,42.99301713,26.58823529,13.35294118,22.19424349,345.9760354,2931.058824,0.722736145,0.158,278.85
ALB (2312).jpeg,464.02,4427.92,3603.28,0.808663338,40.6263473,12.51055333,65.12275657,36.94608618,126.72,86.04,111.8078019,300.7054601,1856.08,0.722768796,0.208,10.23
TC (846).jpeg,1199.85,10722.5,8458.3,0.696626289,55.5479537,15.74479305,80.48211768,57.46008601,191.7,83.2,152.1816674,381.7729327,4966.9,0.722787668,0.256,336.94
SD (317).jpeg,998.3958333,7896.25,6298.166667,0.757092777,50.62699471,0.322662691,77.34334686,50.29117662,142.5,91.83333333,127.205327,331.1194924,3995.583333,0.722806832,0.158,278.85
TC (206).jpeg,4032.416667,37040,22794.66667,0.853970326,141.5113445,29.12889865,267.2127177,111.5623869,217.6666667,63.33333333,143.5990641,988.5378302,16235,0.722810093,0.256,336.94
ALB (2212).jpeg,294.5769231,2860.128205,2339.358974,0.798101527,28.30601591,7.299061541,45.02775842,26.5541852,122.8461538,92.41025641,110.9497567,217.6920763,1185.589744,0.722814963,0.208,10.23
ALB (1566).jpeg,985.5833333,9761.916667,7624.666667,0.765550081,58.85889559,22.28839785,96.38362379,57.57593867,119.4166667,72,106.3024007,453.5462479,3951.916667,0.722817379,0.208,10.23
TC (976).jpeg,1705.357143,16370.85714,13168.28571,0.678922957,78.47003239,-5.510328332,127.1301231,90.82346979,199.7142857,72.28571429,153.7438699,623.7461139,6897.857143,0.722826078,0.256,336.94
TC (758).jpeg,2000.958333,16763.5,13831,0.756478404,84.99432418,15.17257254,127.1457436,79.94089841,200.8333333,84.16666667,149.7322544,626.9696065,8113.666667,0.722861784,0.256,336.94
ALB (1162).jpeg,652.8055556,6189,4966.222222,0.73988647,42.47850611,5.297939428,65.21580593,44.53603419,151.2222222,119.6111111,140.0642998,340.0040462,2616.055556,0.722862542,0.208,10.23
BB (1215).jpg,299.5328947,3082.526316,2475.263158,0.772802152,30.4413592,16.95475149,49.60364277,28.87851128,230.7105263,127.9473684,196.9821088,249.5761476,1199.210526,0.72287803,0.257,11.3
ALB (2426).jpeg,510.6630435,4823.826087,3796.043478,0.77805454,39.27158054,19.33751579,60.13344105,35.41610045,129.6956522,86.56521739,114.3343769,269.1859102,2042.652174,0.722880144,0.208,10.23
ALB (1582).jpeg,992.75,9240,7207.833333,0.79390124,51.36605353,27.94457462,85.69211272,48.84397604,117.4166667,83.16666667,105.7158705,388.1317729,3999.166667,0.722936874,0.208,10.23
BB (1198).jpg,264.1337209,2863.813953,2167.744186,0.763475853,27.71421764,14.81319466,45.55382702,25.56468347,227.3488372,132.6046512,195.9541842,223.0820261,1059.581395,0.72294202,0.257,11.3
SD (804).jpeg,1333.944444,11788.22222,10489.55556,0.745607683,51.87958141,11.77558482,95.07203952,58.45921075,26.22222222,10.33333333,20.86296281,418.2599445,5447.777778,0.722998991,0.158,278.85
BB (1060).jpg,631.0263158,5734.894737,5131.263158,0.794638873,29.93063512,2.792005119,52.93683508,35.63718593,211.4210526,117.3684211,175.697718,204.9852224,2643.368421,0.723025644,0.257,11.3
TC (1096).jpeg,696.4852941,6434.411765,5195.117647,0.785726382,44.90013099,-7.708332951,73.01812123,39.82979248,200.0588235,96.94117647,162.8685824,306.039746,2790.176471,0.723028283,0.256,336.94
ALB (1741).jpeg,1195.575,11311.4,9265.3,0.757477801,53.74286169,-27.91166645,93.70958716,64.70920515,118.1,84.9,107.2984821,428.0976152,4818.5,0.723080077,0.208,10.23
BB (828).jpg,2029.75,14387.33333,10584.5,0.740659831,69.24928219,-5.836984111,99.14817677,64.74109343,211.5,49.5,143.7390008,366.1321788,8234.666667,0.723133519,0.257,11.3
SD (661).jpeg,1483.15625,14377.25,11870.75,0.767235787,71.414858,16.8754598,127.1073056,69.30817211,26.625,8.25,21.39560295,633.0003288,5946.625,0.723134709,0.158,278.85
BB (772).jpg,1505.3125,14585.125,11624.375,0.808662105,63.33552725,-2.758815702,116.569841,68.07506212,207.375,55.625,149.9443932,426.637608,6035.25,0.72314879,0.257,11.3
SD (931).jpeg,1334.916667,11082.11111,10011.33333,0.678867903,46.76514071,10.98244909,75.97294852,64.92725788,25.44444444,12.33333333,20.71333418,411.3690233,5547.555556,0.723152059,0.158,278.85
TC (1155).jpeg,741.328125,6981.5625,6217.9375,0.756036437,36.16006929,-9.11719626,63.71957542,40.48755561,171.25,136.9375,157.9523056,317.4265601,3039,0.723165678,0.256,336.94
TC (974).jpeg,1489.25,15079.75,11158.25,0.751121808,77.54448164,-24.02960825,130.95186,80.27345604,200.875,76,154.7467726,573.597524,6032,0.723177655,0.256,336.94
TC (402).jpeg,1191.8,11969.9,8750.4,0.814793325,53.13569127,-13.82268197,89.7728989,53.18672861,200.9,105.8,158.3069311,458.1041123,4836.6,0.723185483,0.256,336.94
TC (1152).jpeg,741.015625,6862.5,6264.0625,0.770709545,34.69651491,2.847956066,59.65595506,40.73828742,170.625,137.625,157.8045957,319.2338562,3050.625,0.72320335,0.256,336.94
SD (695).jpeg,988.1458333,9189.166667,8588.833333,0.745396048,47.0320288,-6.424226175,80.08933128,57.69609147,26.75,9.916666667,21.80355563,427.8054651,4125.166667,0.723224111,0.158,278.85
TC (539).jpeg,845.2678571,7607.571429,5952.785714,0.744387215,57.23483213,-13.41973351,87.20615631,53.05975062,207.4285714,79,158.0418779,382.2247009,3381.071429,0.723228521,0.256,336.94
TC (197).jpeg,3004.3125,26876.5,18821,0.800868288,112.8481371,17.72116928,200.0512243,102.4906257,207,77.75,152.7634831,917.7384194,12121.75,0.723232374,0.256,336.94
TC (1234).jpeg,1998.458333,16790.5,15052.83333,0.793148651,81.14577954,6.871320626,140.9797642,84.99892432,176.6666667,130.3333333,160.1751197,654.8445704,8004.333333,0.72327605,0.256,336.94
ALB (2278).jpeg,730.265625,6277.625,5406.4375,0.777740779,51.26215673,30.64078109,78.96055986,47.69207612,127.9375,87.1875,113.7882202,424.0746728,2992.125,0.723291595,0.208,10.23
BB (1415).jpg,399.2327586,4219.482759,3365.068966,0.735275068,36.98671293,-4.401395284,55.40863798,38.38713975,233.3448276,115.2068966,195.9788304,261.4699779,1596.931034,0.723302919,0.257,11.3
TC (1347).jpeg,1500.4375,12540,10812.5,0.738390823,74.84162313,-16.57393082,108.1569728,68.26607185,177.375,113.25,154.5060807,469.0615979,6011.75,0.723330078,0.256,336.94
ALB (214).jpeg,2004.291667,17489.5,14568.33333,0.841515078,77.88533266,27.62185531,131.633346,68.50435913,185.1666667,100.3333333,150.1544576,598.2467649,8020.166667,0.723359663,0.208,10.23
ALB (717).jpeg,2004.291667,17489.5,14568.33333,0.841515078,77.88533266,27.62185531,131.633346,68.50435913,185.1666667,100.3333333,150.1544576,598.2467649,8020.166667,0.723359663,0.208,10.23
TC (895).jpeg,1496.5625,12342,10959.375,0.696392381,55.01864233,15.43011814,85.34666326,65.59413661,195,97.625,152.5572256,507.2294911,6411.125,0.723393098,0.256,336.94
ALB (1242).jpeg,558.7738095,5556.857143,4520.904762,0.746865217,37.02348138,21.64392442,60.31261411,40.08505743,147.4761905,116.5238095,136.6916729,296.1051843,2251.904762,0.723396593,0.208,10.23
ALB (1626).jpeg,509.2934783,4727.521739,3962.347826,0.807266313,37.21037867,8.135540931,58.17770723,37.70422736,116.6086957,86.47826087,106.6423978,280.868453,2041.391304,0.723400854,0.208,10.23
TC (465).jpeg,989.2916667,8459.5,6766.5,0.695181238,53.58793355,-11.99030016,75.12650707,51.47196642,203.6666667,91,159.7773609,410.2204333,3978.5,0.72343664,0.256,336.94
BB (1310).jpg,359.375,3944.71875,3115.34375,0.751373846,30.90583976,-6.373869098,53.89324632,30.08199195,229.65625,130.78125,197.8446783,259.3026976,1460.53125,0.72345924,0.257,11.3
ALB (1299).jpeg,1491.65625,12310.25,10938,0.701499613,76.92640428,35.16889885,116.7704108,84.70430873,151.5,113.75,139.8983468,558.2240482,5975.375,0.723482744,0.208,10.23
TC (1352).jpeg,2005.833333,16901.66667,13606.83333,0.768141836,93.27930657,17.10138493,137.3472497,82.80907331,179.1666667,111.1666667,154.8348848,579.2731539,8043.666667,0.723512011,0.256,336.94
TC (1103).jpeg,791.65,7569.6,5742.2,0.669815946,43.08260284,18.45701038,72.44101127,39.57455643,196.4666667,102.8666667,161.415571,325.0907285,3183,0.723523826,0.256,336.94
TC (1237).jpeg,1995.625,18179.66667,15782.66667,0.854094195,82.43097842,-26.58977361,146.8193003,81.9073355,176.8333333,129.1666667,160.0086912,687.4345956,8016.166667,0.723556231,0.256,336.94
TC (984).jpeg,916.8653846,8657.307692,6836.538462,0.78483833,46.06882355,-27.53541663,75.04741324,50.71999583,191.7692308,103.5384615,159.1514877,347.43643,3753.307692,0.723579953,0.256,336.94
TC (180).jpeg,2000.875,16613.16667,13636.33333,0.830245911,84.69734429,0.836742592,141.7555258,70.48620098,213.5,82.16666667,156.6698232,631.6462599,8092,0.723586378,0.256,336.94
ALB (1490).jpeg,982.2916667,9852.833333,7802.333333,0.738655621,57.76189397,6.043836506,101.1812638,54.05207883,149.9166667,113.8333333,138.0764768,483.6873674,4004.833333,0.723600656,0.208,10.23
BB (1031).jpg,509.4021739,5044.043478,3973.782609,0.682525122,41.8188366,17.98942612,61.02832178,44.39108425,222.6956522,113.826087,184.5071393,281.2960865,2037.608696,0.723621079,0.257,11.3
BB (948).jpg,916.1730769,8327.307692,6525.538462,0.747015294,56.31458833,22.61071562,85.6786218,52.02764107,226.1538462,86.15384615,183.8318234,361.5686506,3669.307692,0.723665928,0.257,11.3
TC (181).jpeg,1497.40625,13098.875,9106.625,0.8332852,72.37382698,-6.496222623,123.2886769,58.350431,211.625,81.25,157.2279998,495.2953551,6003.625,0.72368145,0.256,336.94
BB (1328).jpg,277.3292683,2961.780488,2365.560976,0.785103811,28.28098676,4.535830083,44.48802617,27.48807962,230.2682927,138.5853659,196.6707283,231.3166322,1118.268293,0.723682368,0.257,11.3
TC (690).jpeg,1507.125,11253.25,9852.375,0.762735374,59.74448471,7.436616502,91.62821748,60.20826775,190.625,97.125,151.2202274,408.8815113,6141.125,0.723771235,0.256,336.94
ALB (1846).jpeg,319.1458333,2984.305556,2368.333333,0.771801118,32.28077956,-6.974773536,49.24265349,30.70057075,114.4722222,78.36111111,102.323008,235.34814,1304.416667,0.723777753,0.208,10.23
TC (44).jpeg,590.2125,5721.95,5038.2,0.751495175,31.06562665,9.56726137,57.13599131,34.77046812,179.1,145.65,166.0196071,274.9392188,2453.85,0.723786018,0.256,336.94
SD (612).jpeg,589.125,6527.35,5335.9,0.77355606,40.49352666,-23.5738097,68.03539319,45.86943564,26.55,12.45,22.63362773,293.3832357,2375.05,0.723799103,0.158,278.85
ALB (2494).jpeg,1491.375,11978.5,10423.75,0.852951846,67.18651999,-4.607130156,106.9476303,63.0044746,129.625,83.625,113.3549771,568.0836982,6064.875,0.723799876,0.208,10.23
ALB (1625).jpeg,907.3846154,8283.153846,6996.846154,0.741149565,57.54251705,15.02817796,87.54748486,60.17209067,117.8461538,77.38461538,105.3729261,438.6404287,3639.230769,0.723833263,0.208,10.23
BB (111).jpg,785.4,7256.066667,6776.933333,0.789340696,40.54276557,2.726656604,73.79700789,43.55968029,228.4,108,188.4294267,387.7724336,3285.733333,0.723848524,0.257,11.3
ALB (1836).jpeg,430.4444444,3760.814815,3147.037037,0.774592672,36.29918296,-8.436389201,55.43156882,34.17613612,115.8518519,80.62962963,104.1802489,269.0224064,1729,0.723859433,0.208,10.23
TC (257).jpeg,1342.666667,11600.11111,9081.666667,0.752852106,53.11336166,-13.14356899,97.47082559,60.35785692,203.4444444,104.2222222,160.9276107,336.9439713,5394.777778,0.723865422,0.256,336.94
SD (159).jpeg,1183.3,10874.2,8732.8,0.791012544,65.91863297,-6.838494397,105.8972368,66.89436796,146,83.2,127.9526561,537.119859,4733.2,0.723903478,0.158,278.85
TC (416).jpeg,793.8833333,6665.6,4902,0.82047745,47.23415371,-5.907335641,70.57494165,39.79952696,207.7333333,91.93333333,162.5278457,309.4871403,3181.2,0.723935898,0.256,336.94
ALB (1503).jpeg,654.4722222,6183.222222,5070.666667,0.742656291,44.6142083,8.112175247,67.88163814,46.22635922,150.0555556,120.4444444,139.2687009,323.562137,2617.888889,0.723948971,0.208,10.23
SD (701).jpeg,912.2115385,8608.076923,7695.153846,0.768595986,44.87172174,-29.10183566,77.09175912,53.26858173,26.07692308,10.38461538,21.813591,392.8422964,3855.846154,0.72396108,0.158,278.85
SD (557).jpeg,991.7083333,8871,7974,0.799758869,43.38082219,-21.56560265,70.62853921,47.64890224,25.16666667,11.16666667,20.87575803,397.5129056,4250.666667,0.723987949,0.158,278.85
BB (1588).jpg,446.3653846,4432.423077,3629.423077,0.765538551,36.8758153,1.069590929,59.74197315,33.33886749,234.5384615,124.3461538,198.456614,283.6976147,1785.461538,0.724015798,0.257,11.3
TC (1181).jpeg,1079.386364,10389,9181.181818,0.699038222,54.26496517,-1.482214219,86.93786855,64.8927157,173.6363636,132,159.3940775,452.8382622,4398.909091,0.724045164,0.256,336.94
ALB (386).jpeg,1490.125,10717,9087.125,0.746889928,74.32916653,2.514183645,106.2623452,68.8253592,192.375,93,153.8702479,565.703995,5966.125,0.724051577,0.208,10.23
ALB (889).jpeg,1490.125,10717,9087.125,0.746889928,74.32916653,2.514183645,106.2623452,68.8253592,192.375,93,153.8702479,565.703995,5966.125,0.724051577,0.208,10.23
ALB (1196).jpeg,787.4333333,6619.533333,5248.266667,0.760327826,50.661138,-9.568600576,77.72194422,46.0324091,149,108.8,136.345154,368.6586554,3149.733333,0.72405771,0.208,10.23
TC (469).jpeg,787.45,7309.866667,5465.466667,0.772355331,50.20858657,-27.10588865,76.79678749,45.02436531,202.6,99.8,160.8454459,371.8619069,3173.466667,0.724063648,0.256,336.94
ALB (2272).jpeg,614.8157895,5793.157895,4624.105263,0.741950476,44.15744312,-23.97820644,69.77039158,42.1470641,125.8421053,84.84210526,112.3506229,356.0995897,2468.947368,0.724126747,0.208,10.23
ALB (1128).jpeg,740.015625,6411.875,4991.0625,0.791040207,47.02649169,-9.115567164,71.26394024,43.72724278,152.0625,122.125,141.3154492,329.631446,2960.0625,0.724158558,0.208,10.23
ALB (2273).jpeg,466.13,4368.64,3489.16,0.779215944,38.03054673,1.960237303,58.72548947,36.03407598,125.32,89.36,112.7817155,282.1067978,1872.72,0.724164436,0.208,10.23
TC (329).jpeg,1200.45,12514.6,7761.9,0.799047068,63.09559733,30.23759529,102.4556797,57.14063163,199,95.7,161.7202881,381.7855265,4801.8,0.724201975,0.256,336.94
ALB (2126).jpeg,429.6296296,4213.185185,3478.962963,0.722195218,32.01658514,-6.844024234,49.80202991,32.51910913,125.2592593,87.66666667,109.7113945,278.1561553,1773.555556,0.724211986,0.208,10.23
ALB (447).jpeg,448.6442308,4229.269231,3463.115385,0.803366918,33.35374951,9.159086385,52.8366952,31.71964096,180.6153846,113.4615385,154.7457794,263.0475134,1795.384615,0.724217757,0.208,10.23
ALB (950).jpeg,448.6442308,4229.269231,3463.115385,0.803366918,33.35374951,9.159086385,52.8366952,31.71964096,180.6153846,113.4615385,154.7457794,263.0475134,1795.384615,0.724217757,0.208,10.23
TC (609).jpeg,585.9375,5681.35,4467.7,0.705611448,43.77490014,9.20080074,70.11184631,41.35702963,202.3,84.8,157.9979809,315.7195795,2348.6,0.724220837,0.256,336.94
BB (1318).jpg,258.7329545,2776.295455,2268.909091,0.778986985,26.68510588,6.324930083,43.93806627,25.61787607,228.0681818,138.7954545,197.3820642,212.9760542,1048.886364,0.724226827,0.257,11.3
ALB (2495).jpeg,1992.541667,16090.5,13180.83333,0.724314383,82.245734,-9.511164841,130.0610048,83.78803119,131.1666667,72.16666667,112.2465687,722.3708149,8071.166667,0.724235751,0.208,10.23
TC (1056).jpeg,1496.03125,14082.625,10683.125,0.864349449,72.4853444,-4.734014959,119.5882164,62.65199299,197.75,85,157.4949369,508.9574132,6026.625,0.724260775,0.256,336.94
TC (847).jpeg,1725.5,14446.28571,11580.71429,0.805443886,66.02542697,-9.865719683,101.1038699,66.0480885,193,89.57142857,151.2887182,438.7705986,7015.285714,0.724270321,0.256,336.94
TC (383).jpeg,1206.4,7889.8,6940,0.680089603,50.20769366,-3.379721111,68.36921285,51.85693384,199.2,103.6,158.6557866,322.6934342,4833.7,0.724277418,0.256,336.94
SD (858).jpeg,1088.818182,9939.363636,8548.454545,0.772290062,43.70163658,23.6320072,73.98952088,50.40687729,25.81818182,13.18181818,22.00936586,365.5193754,4518.545455,0.724291707,0.158,278.85
TC (1064).jpeg,1501.15625,12632.25,10436.375,0.832277633,59.01296741,3.794863459,93.65872912,57.00489293,195,101.75,156.8275325,468.8226368,7193.875,0.724295935,0.256,336.94
